Metric,Value
route__wirelength__iter:5,327683
route__drc_errors,0
route__wirelength,327683
route__vias,67838
route__vias__singlecut,67838
route__vias__multicut,0
design__disconnected_pin__count,14
design__critical_disconnected_pin__count,0
route__wirelength__max,835.32
timing__unannotated_net__count__corner:nom_tt_025C_1v80,125
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,125
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,125
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,39
design__max_fanout_violation__count__corner:min_tt_025C_1v80,102
design__max_cap_violation__count__corner:min_tt_025C_1v80,0
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.9607942491333876
clock__skew__worst_setup__corner:min_tt_025C_1v80,-0.46079422137781123
timing__hold__ws__corner:min_tt_025C_1v80,0.3172352470507202
timing__setup__ws__corner:min_tt_025C_1v80,6.008346878979803
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.317235
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,7.726108
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,125
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,0
design__max_slew_violation__count__corner:min_ss_100C_1v60,1235
design__max_fanout_violation__count__corner:min_ss_100C_1v60,102
design__max_cap_violation__count__corner:min_ss_100C_1v60,5
clock__skew__worst_hold__corner:min_ss_100C_1v60,-1.4336738868542818
clock__skew__worst_setup__corner:min_ss_100C_1v60,-0.933673831343129
timing__hold__ws__corner:min_ss_100C_1v60,0.8977940867077545
timing__setup__ws__corner:min_ss_100C_1v60,-1.4125128133618454
timing__hold__tns__corner:min_ss_100C_1v60,0.0
